ID_REF	IDENTIFIER	GSM88918	GSM88914	GSM88919	GSM88915	GSM88917	GSM88913	GSM88916	GSM88912
IG_1775_2835449_2835600_rev_at	/start=2835449 /end=2835600 /direction=+ /description=intergenic region	nan	nan	434.8	512.3	347.2	351	nan	151.7
IG_1304_2028482_2032042_fwd_at	/start=2028482 /end=2032042 /direction=+ /description=intergenic region	nan	178.8	235.1	311.4	nan	208.9	nan	101.6
ygdL_b2812_at	ygdL	nan	nan	nan	nan	nan	nan	367.1	307.8
IG_1825_2937333_2937389_fwd_at	/start=2937333 /end=2937389 /direction=+ /description=intergenic region	nan	nan	nan	nan	311.7	362.8	413.9	280.6
ycbO_b0936_at	ssuA	109.6	176.2	107.3	232.6	nan	142	nan	nan
ccmE_b2197_at	ccmE	nan	nan	nan	nan	nan	301.2	305.8	nan
fruA_b2167_at	fruA	nan	nan	nan	nan	nan	nan	559.7	310.3
IG_2386_3869403_3869476_rev_at	/start=3869403 /end=3869476 /direction=+ /description=intergenic region	nan	nan	nan	215.1	nan	115.1	nan	99.7
yhbS_b3156_at	yhbS	633.4	nan	nan	503.2	639.8	761.7	nan	492.8
dsrA_b1954_at	dsrA	nan	nan	nan	nan	36.3	41.1	28.6	21.7
yabJ_b0066_at	thiQ	355.8	nan	nan	548.4	nan	382	nan	nan
yhgJ_b3419_at	rtcA	nan	nan	nan	460.1	nan	400.3	304.6	246.6
narV_b1465_at	narV	242.4	299.9	226.8	327.7	264.7	250.8	222.4	167.8
yigW_1_b3840_at	tatD	309.7	337.9	322.9	471.5	342.5	354.3	333.8	232.1
IG_2741_4431603_4432199_rev_at	/start=4431603 /end=4432199 /direction=+ /description=intergenic region	506.5	923.8	558.9	1045	721.4	799.2	549.2	481.6
yeiI_b2160_at	yeiI	341.5	410.3	397.8	579.9	401.9	418	338	341
selA_b3591_at	selA	636.8	nan	851.3	975.9	872.4	731.5	675.8	602.1
yeiE_b2157_at	yeiE	nan	nan	nan	673.8	523.3	692.8	422.3	307
IG_278_432136_436384_rev_at	/start=432136 /end=436384 /direction=+ /description=intergenic region	283.2	404	294.4	368.7	322	445	244.5	193
IG_915_1461463_1461562_fwd_at	/start=1461463 /end=1461562 /direction=+ /description=intergenic region	157	351.4	283.9	272.2	244	498.1	188.1	107
idnO_b4266_at	idnO	265.3	336.8	245.9	300.5	252.4	318.9	229.8	188.8
IG_1530_2458490_2458669_rev_at	/start=2458490 /end=2458669 /direction=+ /description=intergenic region	108.4	175.7	134.6	191.8	173.8	263.4	115.3	115.7
IG_2526_4101078_4103397_fwd_f_at	/start=4101078 /end=4103397 /direction=+ /description=intergenic region	169.6	nan	235.7	342	191.1	311.6	222.5	149.4
IG_2667_4323320_4323976_rev_f_at	/start=4323320 /end=4323976 /direction=+ /description=intergenic region	97.8	189.5	179.9	266.3	140.3	290.4	176.1	108.9
yfiM_b2586_at	yfiM	nan	nan	nan	372.4	271.9	481.2	286.9	163.6
IG_2538_4113160_4113293_rev_at	/start=4113160 /end=4113293 /direction=+ /description=intergenic region	120.6	256.7	240.4	272.9	156.4	322.9	182	128.8
IG_440_680887_694323_fwd_f_at	yhcE	279.2	291.7	324.5	358.2	259.9	340.6	269.2	241.7
b1808_at	yoaA	248.8	370.5	306.3	314.3	232.9	392.5	236.4	227.5
IG_483_757629_757686_fwd_f_at	/start=757629 /end=757686 /direction=+ /description=intergenic region	900.7	2281.5	1577.2	1001.7	1152.3	5958.5	1884.3	1359.2
IG_1819_2925695_2926250_fwd_at	/start=2925695 /end=2926250 /direction=+ /description=intergenic region	55.5	79.6	84	80.2	60.6	98.8	52.6	59
IG_1890_3043122_3053631_fwd_at	/start=3043122 /end=3053631 /direction=+ /description=intergenic region	108.1	169.5	165.7	173.5	128.2	251.7	129.2	120.7
yahH_b0322_f_at	yahH	618.1	802.2	446.8	1007.9	426.7	982.9	515.2	540.7
IG_2426_3938807_3944751_rev_f_at	yieP	212.1	310.2	228	321.1	183.6	392.3	177.3	222.4
IG_2042_3275443_3276554_fwd_at	/start=3275443 /end=3276554 /direction=+ /description=intergenic region	190.1	265.6	200.9	268.3	157.9	260.4	205.3	164
IG_1496_2409373_2409458_rev_at	/start=2409373 /end=2409458 /direction=+ /description=intergenic region	95.5	186.4	107	136.6	102.6	196.9	72.8	84.1
IG_1883_3034303_3034392_rev_at	/start=3034303 /end=3034392 /direction=+ /description=intergenic region	415.6	604.1	329.4	462.5	338.9	615.5	302	334.6
IG_2602_4211703_4217879_rev_f_at	/start=4211703 /end=4217879 /direction=+ /description=intergenic region	289.5	375.4	270.8	360.4	298.8	449.2	218.5	232.1
IG_1701_2742128_2745906_fwd_at	/start=2742128 /end=2745906 /direction=+ /description=intergenic region	194.8	237.4	192	258	162	274.8	137.3	145.3
IG_726_1152404_1152522_fwd_at	/start=1152404 /end=1152522 /direction=+ /description=intergenic region	145.8	241.8	155.2	223.6	117.1	284.5	97.7	79.2
IG_2714_4391646_4413594_rev_at	/start=4391646 /end=4413594 /direction=+ /description=intergenic region	162.9	183.1	137.4	209.3	128.7	199.5	114.3	118.4
IG_2291_3713910_3715962_rev_at	/start=3713910 /end=3715962 /direction=+ /description=intergenic region	153.1	185.8	155.9	204.7	146.2	206.3	97.6	133.3
IG_1917_3085880_3086302_fwd_at	/start=3085880 /end=3086302 /direction=+ /description=intergenic region	nan	72.2	nan	93.5	32.4	60.2	24.7	31.3
IG_2255_3649704_3651557_fwd_at	/start=3649704 /end=3651557 /direction=+ /description=intergenic region	60.7	122.9	87.8	153	59.5	90.8	42.7	52.8
yjdE_b4115_at	yjdE	115.3	244.3	180	309.3	114.9	256.5	79.8	96.3
ygiD_b3039_at	ygiD	198.8	270.6	194.6	332.4	168.1	249.8	118.9	166.1
IG_1557_2496316_2500009_rev_at	/start=2496316 /end=2500009 /direction=+ /description=intergenic region	109.7	235.6	127	245.7	109.6	156.5	83.8	103.5
IG_2612_4229211_4229462_rev_at	/start=4229211 /end=4229462 /direction=+ /description=intergenic region	nan	102.2	40.9	161.1	36.7	59	20.8	31.3
IG_2056_3297910_3299125_fwd_at	/start=3297910 /end=3299125 /direction=+ /description=intergenic region	59.9	93.6	57.1	93.1	56	78	28.9	36.1
IG_2631_4258886_4259247_fwd_at	/start=4258886 /end=4259247 /direction=+ /description=intergenic region	81.6	125.2	82.7	136	79.9	115.2	40.4	50.7
IG_80_144473_144576_fwd_at	/start=144473 /end=144576 /direction=+ /description=intergenic region	151.2	232.8	145.2	236.6	150.6	194.1	104.2	129.9
feoB_b3409_at	feoB	nan	nan	nan	nan	597.3	630.1	125.6	154.8
IG_991_1588026_1588380_rev_at	/start=1588026 /end=1588380 /direction=+ /description=intergenic region	nan	nan	nan	195.8	nan	nan	27.1	nan
yigK_b3824_at	rhtB	nan	nan	nan	268.7	nan	240.1	121.7	135.2
yecP_b1871_at	cmoB	nan	332.4	nan	516.9	300.5	406.9	203.7	223
b1163_at	bluF	nan	129.4	151.2	216.9	122.4	193.7	79.1	65.9
IG_2337_3790179_3790452_rev_at	/start=3790179 /end=3790452 /direction=+ /description=intergenic region	69.5	84.5	63.9	128.6	69.3	96.3	40.8	33.3
IG_740_1186294_1194345_fwd_at	/start=1186294 /end=1194345 /direction=+ /description=intergenic region	nan	172.8	143.5	233.9	137.6	198.9	101.4	91.2
IG_2851_4593314_4594718_rev_at	/start=4593314 /end=4594718 /direction=+ /description=intergenic region	81.5	132.3	114	214.7	121.1	130.3	69.9	57.6
IG_1247_1944878_1948822_fwd_at	/start=1944878 /end=1948822 /direction=+ /description=intergenic region	229.9	217.9	217.4	354	173.5	267.6	153.3	148.9
galR_b2837_at	galR	nan	404.9	nan	507.3	302.6	541	256	255.7
IG_1554_2492994_2493598_fwd_at	/start=2492994 /end=2493598 /direction=+ /description=intergenic region	257.2	339.3	359.6	428.9	278.5	392.1	241.4	231.9
IG_2059_3302097_3316277_fwd_at	psrO	185.1	200.3	252.6	258.5	153.5	249.9	136.1	138.3
map_b0168_at	map	663.6	535.4	959	842.8	806.2	570.8	407.5	544.4
yefM_b2017_at	yefM	1849.2	1428.8	2951.3	2655.5	3119.2	2214.9	1322	1485.1
cspE_b0623_at	cspE	6500.5	5348.6	19894.3	17736.3	19132.7	6684.4	5693.8	6985.1
IG_1347_2087151_2087483_rev_at	/start=2087151 /end=2087483 /direction=+ /description=intergenic region	397.2	314.4	964.5	657.1	603.9	299	303.5	338.4
yhaO_b3110_at	yhaO	nan	nan	nan	280.7	nan	110.3	86.3	91.3
sbmA_b0377_at	sbmA	nan	nan	nan	266.5	208.1	195.1	165.3	178.6
torS_b0993_at	torS	178.1	229.8	421.3	500.8	230.4	251.4	189.8	nan
b2339_at	yfcV	nan	51.7	113	171	nan	95	67.1	62.4
hyaD_b0975_at	hyaD	1089.9	806.5	nan	nan	4932.1	5055.4	716.7	1321.5
ykfC_b0258_at	ykfC	479.3	nan	nan	971.8	nan	nan	nan	nan
b2174_at	Z3433	nan	nan	nan	190.2	nan	93.5	63.9	72.1
sbp_b3917_at	sbp	350.4	343.7	431.7	457.1	347.6	nan	nan	nan
ylaB_b0457_at	ylaB	218.4	211.1	348.6	410.3	325.8	244.6	162.2	264.7
sdiA_b1916_at	sdiA	181.8	196.5	233.5	288.2	202.7	189.2	143.9	190
IG_712_1129352_1129426_rev_at	/start=1129352 /end=1129426 /direction=+ /description=intergenic region	338.9	429.7	671.3	729.9	594.4	513.3	337.5	485.2
dnaX_b0470_at	dnaX	nan	nan	nan	nan	656.4	669.3	463	711.9
IG_1281_1999813_2000132_rev_at	/start=1999813 /end=2000132 /direction=+ /description=intergenic region	nan	139.7	nan	335.7	nan	149.8	nan	nan
IG_39_58180_58473_fwd_at	/start=58180 /end=58473 /direction=+ /description=intergenic region	nan	nan	202.6	292	nan	199.4	141.8	211.1
b1995_at	yoeA	109.7	149.5	164.1	284.7	182.5	185.7	98.6	250.7
cobU_b1993_at	cobU	nan	244.8	350.2	342.1	nan	263.7	215.6	248.7
yccD_b0999_at	yccD	751.2	604.1	nan	nan	1302	1356.5	979.3	1162.6
hscA_b2526_at	hscA	595.2	735.3	1287.4	1042.1	791.7	810	601.2	879.5
hemB_b0369_at	hemB	512.9	555.3	769.5	807.7	658.1	474.3	534.2	581.5
ybbK_b0489_at	ybbK	523	598.3	966.6	995.4	838.4	650.3	640.6	789.6
cutC_b1874_at	cutC	366.6	217.4	412.5	374.9	302.2	245.2	205.7	nan
dbpA_b1343_at	dbpA	473	358.6	561.6	595.3	441.2	374.4	313.4	401.3
elaC_b2268_at	elaC	nan	392.4	651.6	630.3	432.5	403.5	nan	nan
ydeH_b1535_at	ydeH	nan	nan	nan	243.9	nan	nan	128.4	189.1
b3776_at	Z5287	156.4	113.7	214.1	202.1	132.3	122.2	83.7	126.2
IG_2070_3320147_3320373_rev_at	/start=3320147 /end=3320373 /direction=+ /description=intergenic region	284.4	333	405.6	426.5	362.1	433.2	259.4	349.7
IG_822_1304793_1309112_fwd_at	ECs5426	91.4	135.5	154.1	175.3	157.7	202.9	96.2	142
IG_781_1241169_1241388_rev_at	cvrA	195.5	228.9	264.8	293.1	227.3	279.8	155.9	221
b1624_at	Z2629	527.1	545.1	919.1	786.1	710.5	900.6	464.7	726.3
cyaA_b3806_at	cyaA	481.2	494.9	835.6	786	647.9	745.3	401.8	775
yqgF_b2949_at	yqgF	351.2	251.6	401.9	501.6	407.9	668	321.5	436.7
yidA_b3697_at	yidA	253.1	224.8	311.3	308.9	310.7	408.7	231.3	286.3
IG_661_1050897_1051069_fwd_at	/start=1050897 /end=1051069 /direction=+ /description=intergenic region	179.4	nan	221.9	366.4	595.1	1069.6	222.3	923.9
IG_1651_2660152_2660602_rev_at	/start=2660152 /end=2660602 /direction=+ /description=intergenic region	1035.2	804.9	1125	1155.4	1207.7	1921.1	760.5	1562.4
ddg_b2378_at	ddg	284.5	206.8	240.5	422.2	1087.3	1449.4	186.5	427.7
ybbJ_b0488_at	ybbJ	474.5	440.3	639.4	766.4	818.7	935.8	424.8	584.2
IG_1454_2314848_2318062_fwd_at	/start=2314848 /end=2318062 /direction=+ /description=intergenic region	63.9	80	114.4	134.3	74.8	122	50.6	91
IG_393_605110_605173_rev_at	/start=605110 /end=605173 /direction=+ /description=intergenic region	98.7	112.3	134.1	170.2	117.7	139.1	85.8	106.2
IG_617_970822_970974_fwd_at	/start=970822 /end=970974 /direction=+ /description=intergenic region	82.4	120.1	134.1	235.8	107	228.1	82.7	177.2
intB_b4271_at	intB	98.2	111.8	170.6	259.8	101.6	187.1	104.9	164.1
IG_569_892093_892179_fwd_at	/start=892093 /end=892179 /direction=+ /description=intergenic region	71.7	96.3	143.3	198.8	103.9	160.7	105	180.5
IG_1648_2654466_2654555_rev_at	/start=2654466 /end=2654555 /direction=+ /description=intergenic region	193.9	299.1	686.8	498.7	360.2	466	304.5	290
yidW_b3695_at	dgoR	233.4	258.3	452.8	413.5	358	436.2	249.8	256.1
gppA_b3779_at	gppA	nan	295	392.2	399.4	306.2	514.9	246.9	280.3
IG_2219_3582675_3584573_fwd_at	/start=3582675 /end=3584573 /direction=+ /description=intergenic region	nan	73.3	156	141.9	70.8	120.7	96.5	75.3
IG_2745_4435786_4437124_fwd_at	ytfI	160.1	141.8	261.7	253.5	121.5	184	170.3	111.2
IG_2753_4447230_4452184_rev_at	/start=4447230 /end=4452184 /direction=+ /description=intergenic region	nan	134	216.7	188.8	101	174.2	131.6	114.7
IG_59_108218_108278_fwd_at	/start=108218 /end=108278 /direction=+ /description=intergenic region	204.2	nan	518	436.9	254.4	417.6	325.6	281.6
IG_936_1496900_1496961_fwd_at	/start=1496900 /end=1496961 /direction=+ /description=intergenic region	504.9	691.5	935	791.1	606.3	698.3	615	546
argD_b3359_at	argD	251.7	423.8	401.9	368.6	269.3	230.8	262.3	239.5
IG_2190_3523788_3528352_rev_at	/start=3523788 /end=3528352 /direction=+ /description=intergenic region	nan	341.8	406.2	262.3	196.9	191.1	191.5	199.7
asnV_b1989_s_at	asnV	1876.6	2768.2	4406.6	2541.6	2215.9	1902.6	2080.4	1924.6
aer_b3072_at	aer	561.2	707.1	862.9	682.9	476.7	586.8	504.7	548.1
b1759_at	Z2791	356.6	481.5	658.1	419.9	310.7	401.2	347.1	357.1
asnT_b1977_s_at	asnW	834.2	1509.2	1830.6	1309.7	959.4	884.3	590.3	833.1
IG_975_1551893_1551995_rev_at	/start=1551893 /end=1551995 /direction=+ /description=intergenic region	263.3	571.6	571.4	400.3	247.2	301.5	222.1	333.1
metY_b3171_f_at	metY	2106.5	3395.6	7873.9	2596.6	2669.7	2876.6	1632.9	3162.2
metZ_b2814_s_at	metY	1613.4	2943.2	6594.9	2269.1	2351.4	1968	1496.5	3115.5
IG_813_1289374_1289464_fwd_at	/start=1289374 /end=1289464 /direction=+ /description=intergenic region	1515.1	1237.5	2987.1	1434.9	1293.6	1380.5	998.3	1468
ygbA_b2732_at	ygbA	342.5	409.5	760.1	541.5	341.8	375.9	203.1	374.1
IG_99_176529_176609_fwd_at	yadR	4508.4	5380.2	8755.2	5457.1	4845.2	4399.4	2753.2	4123.3
IG_431_661866_661974_rev_at	/start=661866 /end=661974 /direction=+ /description=intergenic region	455.2	614.4	818.6	650.1	391.6	535.6	404.2	524.4
wcaJ_b2047_at	wcaJ	148.3	nan	405.2	264.6	nan	206.5	140.2	199.7
IG_2820_4547280_4549204_fwd_at	/start=4547280 /end=4549204 /direction=+ /description=intergenic region	nan	137.5	276.9	195	102.9	164.1	104.4	141.7
IG_1276_1992664_1992725_rev_at	uvrC	983	1444.4	1612.2	1080.9	1070.4	1068.3	816.1	1003.3
IG_2454_3981807_3988765_fwd_at	/start=3981807 /end=3988765 /direction=+ /description=intergenic region	489.1	592	624.4	549.6	479.2	508.1	360.3	483
gltT_b3969_s_at	gltT	5596	10864	10857.2	6139.9	12787.2	9681.9	5595.6	7641.3
gltU_b3757_s_at	c5574	5514.9	11433.5	12688.5	6067.8	11084	8700.9	7279	8881.8
gltW_b2590_s_at	c5574	6169.3	12583.9	12694.7	7137.5	11846.7	10252	6878.2	7385
ycfB_b1133_at	mnmA	nan	nan	nan	nan	1668.3	1430.6	899.1	920.9
gltV_b4008_s_at	c5574	5930.3	11521.9	11823.5	6595.8	10764.1	9052.9	6282	6175.6
fimF_b4318_at	fimF	159.9	255.5	183.4	269.6	120.9	272.9	152.2	313
yhhI_b3484_s_at	yhhI	nan	nan	nan	nan	nan	374.7	83.2	nan
yfhC_b2559_at	yfhC	368.3	394.6	387.9	494.1	310.9	462.1	282.7	424.6
IG_1083_1713914_1713971_rev_at	/start=1713914 /end=1713971 /direction=+ /description=intergenic region	nan	nan	nan	nan	152.5	241.5	166	239.8
IG_2322_3765550_3765803_fwd_at	yibJ	nan	105.8	nan	148.5	nan	nan	60.6	nan
fimC_b4316_at	fimC	120	185.9	292.1	350	106.8	515.7	108.3	651
IG_793_1260000_1260150_rev_at	/start=1260000 /end=1260150 /direction=+ /description=intergenic region	nan	222.1	181.7	304.7	121.4	237.2	161.1	344.4
IG_925_1486060_1486255_fwd_at	/start=1486060 /end=1486255 /direction=+ /description=intergenic region	79.7	103.7	56.5	150.6	nan	89.3	59.2	141.3
IG_2264_3661158_3667221_fwd_at	/start=3661158 /end=3667221 /direction=+ /description=intergenic region	211.4	289.4	282.4	348.6	201.8	281.2	191.3	404
IG_108_188651_188711_rev_at	/start=188651 /end=188711 /direction=+ /description=intergenic region	nan	82.4	65.3	nan	53.1	121.4	nan	nan
IG_1384_2183322_2183543_rev_at	/start=2183322 /end=2183543 /direction=+ /description=intergenic region	nan	nan	nan	439.5	219.6	nan	253.7	390.1
ilvM_b3769_at	ilvM	270.8	nan	nan	384.3	236.2	338.7	242.4	310.1
IG_2818_4541836_4541871_fwd_at	/start=4541836 /end=4541871 /direction=+ /description=intergenic region	248.7	473.8	417.8	871.1	247.6	1479.7	367.2	1911.1
htrL_b3618_at	htrL	nan	nan	84.3	141	69.1	113.7	74.5	151.1
IG_1888_3041169_3041331_rev_at	/start=3041169 /end=3041331 /direction=+ /description=intergenic region	214.9	168.2	204.4	295.9	148.8	239.2	179.8	299.9
b1192_at	ldcA	271.8	182.9	252.8	363.3	250.5	282.4	158.3	431.1
IG_565_889043_889718_rev_at	/start=889043 /end=889718 /direction=+ /description=intergenic region	95.6	53.4	88.7	107.8	64.2	85.7	56.3	125.9
IG_1616_2585452_2585614_fwd_at	/start=2585452 /end=2585614 /direction=+ /description=intergenic region	179.9	192.6	224.5	279.1	145.9	210.9	132.3	294.9
IG_1626_2613902_2616094_rev_at	/start=2613902 /end=2616094 /direction=+ /description=intergenic region	168.6	166.4	221.9	275.1	137.3	201.4	112.6	234.5
IG_770_1226696_1228705_rev_at	/start=1226696 /end=1228705 /direction=+ /description=intergenic region	nan	nan	168.1	272.2	69.6	142.1	65.7	nan
wcaD_b2056_at	wcaD	nan	149.3	nan	277.7	nan	nan	nan	nan
IG_164_261981_262094_fwd_at	/start=261981 /end=262094 /direction=+ /description=intergenic region	234.1	209.9	291.1	334.6	187.2	259.6	181.6	303.3
yifA_b3762_at	hdfR	nan	160.4	nan	280.7	170.9	217.5	131.4	220.2
IG_1453_2310770_2315046_rev_at	/start=2310770 /end=2315046 /direction=+ /description=intergenic region	50.8	43.5	51.2	69.1	40.9	62	32	55.8
IG_2209_3561651_3561766_rev_at	/start=3561651 /end=3561766 /direction=+ /description=intergenic region	nan	86.4	95.4	147.4	72.5	107.8	54.4	95.7
IG_903_1431699_1432014_rev_s_at	/start=1431699 /end=1432014 /direction=+ /description=intergenic region	128.9	170.5	144	247.7	136.2	222.6	41.5	232
IG_1621_2595639_2595850_rev_at	/start=2595639 /end=2595850 /direction=+ /description=intergenic region	201.5	246.4	222.8	319.2	213.8	280.1	146.6	285.7
ydaO_b1344_at	ydaO	445.7	495.7	553.5	603.7	449.8	554	324.5	501.6
IG_878_1396647_1396797_rev_at	/start=1396647 /end=1396797 /direction=+ /description=intergenic region	nan	189.6	195.1	202.2	151.2	234.6	83.5	197.4
b2227_at	yfaS	nan	423.1	377.4	555.3	172.7	386.6	nan	nan
IG_1944_3131973_3132886_rev_at	/start=3131973 /end=3132886 /direction=+ /description=intergenic region	nan	nan	nan	292.1	nan	nan	117.7	172.9
IG_2737_4427134_4427441_fwd_at	/start=4427134 /end=4427441 /direction=+ /description=intergenic region	139.6	246.4	204.8	315.4	123.2	213.7	144.8	214.7
IG_879_1397551_1397744_rev_at	/start=1397551 /end=1397744 /direction=+ /description=intergenic region	135.4	177.4	176.8	255.4	127.2	172.3	113.4	185.1
IG_824_1308294_1308592_rev_at	/start=1308294 /end=1308592 /direction=+ /description=intergenic region	nan	101.1	81.7	160	nan	84.4	44.7	109.3
IG_658_1048986_1050185_rev_f_at	/start=1048986 /end=1050185 /direction=+ /description=intergenic region	140.7	215.4	181.6	343.1	138.3	214.9	118.6	227.5
IG_287_445897_446038_rev_at	/start=445897 /end=446038 /direction=+ /description=intergenic region	nan	70.3	76.7	181.5	28.2	85.5	37	79.8
IG_827_1310271_1310374_rev_at	/start=1310271 /end=1310374 /direction=+ /description=intergenic region	121.6	142.4	155.7	219.1	92.7	148.1	101.1	139.7
IG_2815_4537079_4547521_rev_at	/start=4537079 /end=4547521 /direction=+ /description=intergenic region	45.8	76.9	92.1	198	30	93.3	42.1	75.4
IG_464_714422_714634_fwd_at	/start=714422 /end=714634 /direction=+ /description=intergenic region	nan	52.7	63.5	129.1	nan	69.9	37.5	59.2
b0960_at	yccS	nan	257.6	252.9	422.8	152.5	255	193.9	231.8
IG_660_1050399_1051511_rev_at	c1126	133.6	153.1	189.8	297.7	93.4	223.7	98.5	177.3
IG_668_1062999_1066086_rev_at	/start=1062999 /end=1066086 /direction=+ /description=intergenic region	111.5	106.7	124.7	206.3	72.7	136.3	70	138
b1788_at	yoaI	nan	139.3	131.2	229.4	nan	nan	58.6	129.7
yjeM_b4156_at	yjeM	nan	nan	nan	nan	nan	364.4	162.5	nan
IG_2024_3249651_3249943_fwd_at	/start=3249651 /end=3249943 /direction=+ /description=intergenic region	nan	nan	nan	98.9	33.5	46.4	nan	nan
argA_b2818_at	argA	205.3	285.2	305.5	476.3	172	301	nan	nan
arsR_b3501_at	arsR	nan	nan	nan	450.4	nan	nan	276.4	nan
IG_1028_1638685_1639362_rev_at	/start=1638685 /end=1639362 /direction=+ /description=intergenic region	nan	nan	nan	nan	nan	78.6	nan	67.3
IG_2168_3482997_3483756_fwd_at	/start=3482997 /end=3483756 /direction=+ /description=intergenic region	366.7	458.2	508	643.5	304.5	620.3	317.3	446.3
IG_1103_1736894_1737934_fwd_at	/start=1736894 /end=1737934 /direction=+ /description=intergenic region	nan	44.5	48.2	69	18.9	47.1	nan	nan
IG_2170_3484390_3484439_fwd_at	/start=3484390 /end=3484439 /direction=+ /description=intergenic region	nan	nan	nan	nan	nan	647	456.1	689.5
IG_1873_3009435_3009481_fwd_at	/start=3009435 /end=3009481 /direction=+ /description=intergenic region	nan	80.8	nan	134.5	nan	89.1	37.2	125.3
IG_1420_2248787_2248859_fwd_at	/start=2248787 /end=2248859 /direction=+ /description=intergenic region	46.7	161.4	164.6	216.6	85.2	169.5	102.7	204.7
IG_2449_3978310_3978499_fwd_at	/start=3978310 /end=3978499 /direction=+ /description=intergenic region	127.2	203.8	252.1	316.8	137.1	247.9	124.9	240.9
IG_1102_1735315_1736889_rev_at	/start=1735315 /end=1736889 /direction=+ /description=intergenic region	245.4	358.9	385.2	415.2	242.4	342.2	257.9	330
IG_2855_4599087_4599192_rev_at	/start=4599087 /end=4599192 /direction=+ /description=intergenic region	nan	174.8	190.4	225.7	63	174.4	125.1	219.4
IG_2528_4103901_4104048_fwd_at	/start=4103901 /end=4104048 /direction=+ /description=intergenic region	121.2	133.1	179.8	207.5	39.9	165.3	72.6	233.4
IG_1501_2416622_2418640_fwd_at	/start=2416622 /end=2418640 /direction=+ /description=intergenic region	nan	91.2	81.4	109	61.2	93.1	42	nan
yqeF_b2844_at	yqeF	nan	nan	nan	nan	nan	nan	269.4	475.5
IG_2309_3738588_3740361_fwd_at	/start=3738588 /end=3740361 /direction=+ /description=intergenic region	146.1	231.2	230	293.4	131.6	236	53	nan
bisZ_b1872_at	torZ	nan	nan	nan	327.4	nan	242.2	173.6	nan
tsr_b4355_at	tsr	nan	nan	nan	nan	nan	nan	487.7	723.9
bglG_b3723_at	bglG	nan	nan	nan	180.5	nan	127.9	85	nan
IG_1267_1985806_1986244_fwd_at	/start=1985806 /end=1986244 /direction=+ /description=intergenic region	nan	nan	81.6	174.2	nan	nan	nan	nan
yqgD_b2941_at	yqgD	nan	109.2	115.9	224.1	52.9	99.8	22	32.5
b2341_at	fadJ	nan	nan	nan	1332.5	nan	nan	807.4	nan
IG_251_398191_398684_fwd_at	/start=398191 /end=398684 /direction=+ /description=intergenic region	218.1	318.8	263.8	384.4	178.3	274.8	nan	248.4
ymjA_b1295_at	ymjA	291.5	261.7	273.3	434.5	204.7	304.2	nan	504.3
b2648_at	Z3949	56.3	51.2	nan	189	nan	53.2	nan	nan
IG_2594_4199408_4202219_rev_at	/start=4199408 /end=4202219 /direction=+ /description=intergenic region	nan	nan	nan	78.9	nan	nan	45	nan
b1644_at	ydhJ	nan	nan	nan	256.9	nan	179.2	114.9	185.1
IG_2157_3464629_3464796_rev_at	/start=3464629 /end=3464796 /direction=+ /description=intergenic region	nan	nan	63.6	110.4	nan	nan	nan	nan
bioD_b0778_at	bioD	nan	nan	324.6	401.6	nan	nan	109.8	306
IG_2455_3983621_3984298_rev_at	/start=3983621 /end=3984298 /direction=+ /description=intergenic region	41.3	69.2	nan	96.1	16.2	45.9	nan	nan
b2360_at	yfdQ	nan	nan	nan	221.4	nan	nan	42.4	nan
hyaA_b0972_at	hyaA	1480.2	1265.7	nan	nan	7935.9	7215.5	1999.9	4833.1
yqiG_b3046_at	yqiG	176.3	204.3	199.8	407.4	102.9	117.3	70.3	nan
IG_335_513625_515142_fwd_at	/start=513625 /end=515142 /direction=+ /description=intergenic region	56.4	94.7	108.2	203.9	54.4	91.9	27.4	nan
IG_356_552324_552440_rev_at	/start=552324 /end=552440 /direction=+ /description=intergenic region	nan	176.3	197.7	344.8	83.5	159.2	42.3	129.6
